order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
3165,2023-04-03T16:19:03Z,2023-04-03,67865,2453,Retail,Gift Card,COUPON002,30.16,EUR
3166,2023-10-10T05:01:45Z,2023-10-10,1529,1193,Online,Credit Card,COUPON046,4.86,EUR
3167,2024-04-13T09:04:42Z,2024-04-13,42025,673,Franchise,Gift Card,COUPON047,42.91,AUD
3168,2023-10-12T16:22:02Z,2023-10-12,33959,4909,Retail,Credit Card,COUPON046,13.98,EUR
3169,2024-02-10T14:25:15Z,2024-02-10,72973,820,Retail,PayPal,COUPON035,28.88,USD
3170,2024-09-17T17:24:03Z,2024-09-17,71951,2150,Retail,PayPal,COUPON042,0.40,AUD
3171,2023-11-14T20:28:19Z,2023-11-14,42324,2120,Retail,Gift Card,COUPON033,24.24,USD
3172,2023-05-23T06:28:58Z,2023-05-23,13581,1746,Retail,PayPal,COUPON022,14.57,USD
3173,2024-08-24T18:48:23Z,2024-08-24,72409,1301,Online,PayPal,COUPON014,33.64,EUR
3174,2024-07-03T03:05:52Z,2024-07-03,69937,1852,Online,Cash,COUPON022,42.27,AUD
3175,2023-07-31T19:38:54Z,2023-07-31,68430,2565,Franchise,Cash,COUPON045,39.31,AUD
3176,2024-03-16T02:52:34Z,2024-03-16,42898,2078,Online,Afterpay,COUPON040,45.39,AUD
3177,2024-05-04T20:51:51Z,2024-05-04,35316,15,Online,Credit Card,COUPON049,49.03,AUD
3178,2023-10-23T15:06:46Z,2023-10-23,60840,223,Online,Cash,COUPON039,15.72,AUD
3179,2024-05-30T22:11:47Z,2024-05-30,78278,3234,Franchise,Afterpay,COUPON044,13.42,AUD
3180,2023-06-01T16:13:42Z,2023-06-01,72370,3174,Franchise,Cash,,34.01,EUR
3181,2023-12-14T20:57:08Z,2023-12-14,53550,4855,Retail,Cash,COUPON027,3.56,USD
3182,2024-02-19T08:07:41Z,2024-02-19,57178,2014,Online,Gift Card,COUPON012,17.28,AUD
3183,2024-05-24T22:48:31Z,2024-05-24,79899,1557,Online,Cash,COUPON044,26.58,AUD
3184,2023-09-16T18:49:26Z,2023-09-16,73948,1342,Online,Afterpay,COUPON017,48.03,USD
3185,2023-06-03T20:36:08Z,2023-06-03,15677,3422,Franchise,Afterpay,COUPON019,45.86,AUD
3186,2024-02-25T23:08:45Z,2024-02-25,32939,1138,Online,Gift Card,COUPON021,41.01,AUD
3187,2024-02-24T08:21:31Z,2024-02-24,78475,3190,Online,Afterpay,COUPON030,15.18,USD
3188,2024-07-23T13:22:06Z,2024-07-23,76976,1090,Franchise,Cash,COUPON008,33.37,EUR
3189,2024-01-26T08:30:50Z,2024-01-26,76021,2587,Retail,PayPal,COUPON041,37.25,AUD
3190,2024-05-29T08:00:53Z,2024-05-29,22703,2966,Franchise,Afterpay,COUPON017,33.85,AUD
3191,2023-08-26T15:20:46Z,2023-08-26,70076,2395,Retail,Credit Card,COUPON036,40.59,AUD
3192,2023-11-25T20:31:42Z,2023-11-25,67851,3764,Retail,Afterpay,COUPON037,32.15,EUR
3193,2023-07-03T05:52:52Z,2023-07-03,53341,209,Retail,Credit Card,COUPON009,10.54,USD
3194,2024-07-30T06:52:19Z,2024-07-30,46663,1459,Franchise,Afterpay,COUPON043,11.35,EUR
3195,2024-09-11T07:44:41Z,2024-09-11,63199,3465,Online,PayPal,COUPON037,28.91,USD
3196,2023-10-14T21:11:24Z,2023-10-14,24769,3165,Online,Cash,COUPON012,9.04,AUD
3197,2023-02-25T10:25:21Z,2023-02-25,10577,950,Online,PayPal,COUPON044,13.09,EUR
3198,2023-04-24T06:32:24Z,2023-04-24,66735,3901,Retail,Credit Card,COUPON027,6.94,AUD
3199,2023-02-17T05:04:28Z,2023-02-17,7877,2015,Franchise,PayPal,COUPON043,49.56,USD
3200,2023-11-05T17:54:43Z,2023-11-05,57961,171,Online,Credit Card,COUPON005,16.99,EUR
3201,2023-10-15T05:30:00Z,2023-10-15,70925,2653,Franchise,Gift Card,COUPON009,40.74,AUD
3202,2023-09-21T00:09:52Z,2023-09-21,41485,4611,Online,Credit Card,COUPON030,35.53,EUR
3203,2023-10-25T07:58:22Z,2023-10-25,10968,4253,Franchise,Afterpay,COUPON027,29.24,AUD
3204,2023-10-04T16:13:05Z,2023-10-04,70906,135,Retail,Gift Card,COUPON006,18.26,AUD
3205,2023-08-21T13:37:38Z,2023-08-21,33013,2094,Franchise,Gift Card,COUPON003,39.90,EUR
3206,2023-06-25T01:26:21Z,2023-06-25,58182,1817,Retail,Credit Card,COUPON018,38.96,EUR
3207,2024-06-13T15:24:50Z,2024-06-13,20566,754,Franchise,Cash,COUPON022,8.41,USD
3208,2024-07-04T06:55:50Z,2024-07-04,13920,2376,Retail,Afterpay,COUPON016,27.90,EUR
3209,2023-06-23T07:51:13Z,2023-06-23,6217,1692,Franchise,Credit Card,COUPON018,15.64,USD
3210,2024-04-01T18:05:17Z,2024-04-01,62706,2744,Online,PayPal,COUPON048,26.40,EUR
3211,2024-06-11T19:44:23Z,2024-06-11,2381,1796,Franchise,Cash,COUPON037,14.88,AUD
3212,2024-03-11T08:54:25Z,2024-03-11,16530,127,Online,Credit Card,COUPON025,47.03,EUR
3213,2023-11-08T07:13:39Z,2023-11-08,22595,2444,Retail,Afterpay,COUPON035,32.40,EUR
3214,2023-01-15T20:58:58Z,2023-01-15,12198,1717,Franchise,PayPal,COUPON038,17.08,USD
3215,2024-01-16T17:50:27Z,2024-01-16,25069,3048,Franchise,PayPal,COUPON015,43.52,AUD
3216,2024-04-05T06:55:30Z,2024-04-05,17894,929,Online,Cash,COUPON023,25.43,USD
3217,2023-12-27T09:11:26Z,2023-12-27,41346,2533,Online,Afterpay,COUPON008,48.15,USD
3218,2023-12-05T10:50:00Z,2023-12-05,1204,2858,Online,PayPal,COUPON050,22.25,AUD
3219,2023-11-14T17:04:45Z,2023-11-14,5126,1023,Retail,PayPal,COUPON037,5.89,EUR
3220,2024-02-03T04:53:03Z,2024-02-03,77934,3138,Online,Credit Card,COUPON012,0.68,EUR
3221,2024-07-24T08:59:06Z,2024-07-24,42510,4235,Franchise,Credit Card,COUPON048,1.77,AUD
3222,2024-01-06T15:13:07Z,2024-01-06,78901,399,Online,Cash,COUPON040,32.42,AUD
3223,2024-03-31T14:59:49Z,2024-03-31,49098,3039,Franchise,Gift Card,COUPON045,23.79,EUR
3224,2023-07-21T04:41:44Z,2023-07-21,2949,3829,Franchise,Cash,COUPON011,19.33,USD
3225,2024-01-12T18:33:43Z,2024-01-12,5466,1513,Retail,Afterpay,COUPON023,7.81,EUR
3226,2023-11-08T17:26:23Z,2023-11-08,6312,2724,Online,Credit Card,COUPON006,29.46,EUR
3227,2024-04-06T00:27:32Z,2024-04-06,61299,4771,Franchise,Afterpay,COUPON043,47.59,USD
3228,2024-04-11T14:54:50Z,2024-04-11,58059,342,Retail,Afterpay,COUPON031,19.12,EUR
3229,2024-07-31T02:43:54Z,2024-07-31,79793,833,Franchise,Credit Card,COUPON019,11.19,EUR
3230,2023-06-17T17:22:46Z,2023-06-17,23497,1621,Retail,Gift Card,COUPON005,12.84,USD
3231,2023-07-20T04:58:58Z,2023-07-20,30862,4167,Online,Credit Card,COUPON033,16.85,USD
3232,2023-08-11T03:31:35Z,2023-08-11,10787,1024,Online,Gift Card,COUPON034,39.76,AUD
3233,2023-04-18T16:22:53Z,2023-04-18,19702,4878,Online,Afterpay,COUPON038,40.12,EUR
3234,2024-04-04T05:26:18Z,2024-04-04,44942,3359,Online,Gift Card,COUPON050,0.18,EUR
3235,2024-03-27T08:45:57Z,2024-03-27,71232,204,Franchise,Afterpay,COUPON015,32.22,USD
3236,2023-01-13T17:38:02Z,2023-01-13,34003,1685,Franchise,Afterpay,COUPON036,17.58,EUR
3237,2024-08-11T18:02:31Z,2024-08-11,35713,943,Retail,Gift Card,COUPON008,0.66,EUR
3238,2023-02-11T12:03:37Z,2023-02-11,10922,1582,Retail,Credit Card,COUPON041,37.97,USD
3239,2024-02-18T16:12:12Z,2024-02-18,38643,1764,Online,Gift Card,COUPON024,21.69,EUR
3240,2023-08-28T01:54:09Z,2023-08-28,37259,4490,Franchise,Credit Card,COUPON008,20.22,AUD
3241,2023-10-15T14:47:48Z,2023-10-15,50705,4477,Online,PayPal,COUPON039,26.95,USD
3242,2024-01-19T05:30:09Z,2024-01-19,60443,1141,Franchise,Gift Card,COUPON032,0.59,EUR
3243,2023-08-30T11:44:06Z,2023-08-30,26229,141,Online,Credit Card,COUPON016,11.01,USD
3244,2023-07-01T16:56:34Z,2023-07-01,9207,3161,Online,Credit Card,COUPON019,36.68,AUD
3245,2024-06-28T06:47:44Z,2024-06-28,25237,4475,Franchise,Credit Card,COUPON023,48.82,USD
3246,2024-08-28T12:30:50Z,2024-08-28,48020,4603,Online,PayPal,COUPON040,11.89,USD
3247,2023-04-22T03:32:07Z,2023-04-22,79883,801,Online,Cash,COUPON020,4.94,EUR
3248,2023-03-29T23:20:42Z,2023-03-29,63122,4350,Online,Cash,COUPON035,27.66,USD
3249,2024-05-02T13:43:02Z,2024-05-02,33238,2667,Franchise,Credit Card,COUPON050,26.63,EUR
3250,2023-03-31T01:06:31Z,2023-03-31,67349,1274,Retail,Gift Card,COUPON022,11.66,AUD
3251,2024-05-29T10:43:25Z,2024-05-29,71499,714,Online,Cash,COUPON002,43.70,EUR
3252,2023-09-26T11:41:24Z,2023-09-26,75368,839,Online,Credit Card,COUPON009,35.43,AUD
3253,2023-12-16T15:21:34Z,2023-12-16,33149,3981,Franchise,Gift Card,COUPON014,40.35,EUR
3254,2023-12-21T13:53:34Z,2023-12-21,15096,51,Online,Afterpay,COUPON046,22.20,EUR
3255,2024-02-22T06:09:06Z,2024-02-22,54161,3224,Online,Afterpay,COUPON004,31.24,USD
3256,2023-07-13T16:58:33Z,2023-07-13,36545,3240,Franchise,Credit Card,COUPON031,1.84,AUD
3257,2024-08-22T08:36:05Z,2024-08-22,78877,4318,Franchise,Cash,COUPON047,9.51,AUD
3258,2024-07-10T10:51:07Z,2024-07-10,18731,963,Franchise,Afterpay,COUPON021,27.54,USD
3259,2024-02-10T21:11:42Z,2024-02-10,28223,2043,Franchise,Gift Card,COUPON009,29.09,EUR
3260,2023-04-25T11:09:14Z,2023-04-25,73179,2861,Retail,Credit Card,COUPON032,3.88,USD
3261,2023-06-19T09:55:17Z,2023-06-19,13435,4060,Online,Afterpay,COUPON016,14.11,EUR
3262,2023-01-17T03:16:30Z,2023-01-17,20118,1670,Retail,PayPal,COUPON024,33.03,USD
3263,2024-04-24T10:27:01Z,2024-04-24,68875,3451,Franchise,Credit Card,COUPON022,2.00,USD
3264,2023-02-19T06:05:20Z,2023-02-19,8879,2808,Franchise,PayPal,COUPON017,40.05,EUR
3265,2023-05-30T12:44:46Z,2023-05-30,61355,1490,Online,PayPal,COUPON040,38.33,USD
3266,2023-01-10T17:03:20Z,2023-01-10,42454,317,Retail,Afterpay,COUPON002,15.13,AUD
3267,2023-01-20T13:38:56Z,2023-01-20,63641,366,Online,Gift Card,COUPON014,44.83,USD
3268,2023-04-06T05:50:41Z,2023-04-06,67237,4551,Online,Afterpay,COUPON045,0.78,USD
3269,2024-05-18T11:25:05Z,2024-05-18,67598,4497,Online,Cash,COUPON020,23.83,AUD
3270,2023-01-01T21:55:20Z,2023-01-01,75425,1141,Retail,Credit Card,COUPON019,29.37,USD
3271,2024-02-29T03:41:48Z,2024-02-29,63887,4398,Franchise,Credit Card,COUPON047,25.96,USD
3272,2023-05-23T12:04:52Z,2023-05-23,64814,3061,Retail,Afterpay,COUPON033,20.92,AUD
3273,2023-03-07T02:03:34Z,2023-03-07,73654,2602,Franchise,Afterpay,COUPON043,24.22,EUR
3274,2023-02-20T02:22:23Z,2023-02-20,75527,751,Franchise,Gift Card,COUPON039,40.53,EUR
3275,2023-11-06T18:17:53Z,2023-11-06,39631,1884,Online,Afterpay,COUPON001,11.06,EUR
3276,2023-09-20T09:26:03Z,2023-09-20,46598,2018,Franchise,Gift Card,COUPON033,40.15,USD
3277,2024-02-23T20:38:36Z,2024-02-23,61329,2980,Franchise,Gift Card,COUPON046,2.05,EUR
3278,2024-04-29T23:04:59Z,2024-04-29,21643,1443,Retail,PayPal,COUPON005,32.25,EUR
3279,2024-07-18T15:55:48Z,2024-07-18,59627,3407,Retail,Cash,COUPON032,0.08,USD
3280,2023-05-22T01:19:55Z,2023-05-22,8881,4016,Online,Gift Card,COUPON033,17.02,EUR
3281,2023-09-25T05:11:10Z,2023-09-25,12839,2647,Franchise,Afterpay,COUPON006,35.60,AUD
3282,2023-03-17T15:34:16Z,2023-03-17,76523,4465,Retail,Gift Card,COUPON022,45.38,USD
3283,2023-01-21T01:37:34Z,2023-01-21,12837,4465,Franchise,Gift Card,COUPON012,14.20,EUR
3284,2023-03-13T02:36:32Z,2023-03-13,23813,4872,Retail,Gift Card,COUPON035,32.85,EUR
3285,2024-03-23T00:29:45Z,2024-03-23,24479,1900,Franchise,Credit Card,COUPON020,21.07,EUR
3286,2023-02-02T10:12:00Z,2023-02-02,58528,185,Franchise,Afterpay,COUPON047,6.54,EUR
3287,2024-08-02T09:45:46Z,2024-08-02,28112,2464,Franchise,Credit Card,COUPON018,5.13,USD
3288,2023-02-13T07:46:50Z,2023-02-13,6881,203,Franchise,Cash,COUPON002,48.79,AUD
3289,2024-02-21T15:15:20Z,2024-02-21,40444,2235,Retail,Credit Card,COUPON008,8.99,EUR
3290,2024-02-14T03:26:47Z,2024-02-14,19851,1784,Online,Cash,COUPON035,18.75,EUR
3291,2023-04-22T04:11:44Z,2023-04-22,4908,2863,Franchise,Gift Card,COUPON020,14.08,USD
3292,2024-07-18T03:43:56Z,2024-07-18,85568,5522,Online,Gift Card,COUPON023,4.87,EUR
3293,2024-01-18T09:38:07Z,2024-01-18,53714,3828,Online,Credit Card,COUPON001,27.70,EUR
3294,2023-11-26T12:17:38Z,2023-11-26,13630,2687,Franchise,PayPal,,47.98,USD
3295,2023-01-02T17:29:39Z,2023-01-02,57729,4530,Retail,Cash,COUPON030,37.49,AUD
3296,2024-04-17T23:52:26Z,2024-04-17,89521,5436,Online,Credit Card,COUPON036,26.18,EUR
3297,2024-01-24T06:25:52Z,2024-01-24,19818,4140,Online,Credit Card,COUPON027,33.80,EUR
3298,2024-06-26T04:03:19Z,2024-06-26,52400,3358,Retail,PayPal,COUPON005,1.52,USD
3299,2023-01-12T07:09:39Z,2023-01-12,54416,2929,Online,Cash,COUPON047,0.18,EUR
3300,2023-09-30T01:07:08Z,2023-09-30,3389,496,Online,Afterpay,COUPON032,12.97,USD
3301,2024-03-26T10:52:12Z,2024-03-26,43324,438,Retail,Gift Card,COUPON046,7.08,USD
3302,2023-07-12T23:42:05Z,2023-07-12,4686,4683,Franchise,PayPal,COUPON028,23.94,USD
3303,2024-03-07T00:20:52Z,2024-03-07,58333,1807,Online,PayPal,COUPON033,42.58,USD
3304,2023-01-16T23:52:14Z,2023-01-16,70601,33,Retail,Afterpay,COUPON001,3.96,EUR
3305,2024-08-04T18:43:11Z,2024-08-04,29147,4144,Retail,Cash,COUPON038,8.54,AUD
3306,2024-01-03T16:19:15Z,2024-01-03,62745,3457,Retail,Afterpay,COUPON047,4.19,EUR
3307,2024-05-27T18:06:07Z,2024-05-27,27745,3518,Online,Gift Card,COUPON036,49.50,USD
3308,2023-03-30T14:30:39Z,2023-03-30,58313,2886,Retail,Gift Card,COUPON030,5.28,AUD
3309,2024-04-19T03:06:06Z,2024-04-19,12639,2176,Retail,Cash,COUPON047,5.68,AUD
3310,2023-09-08T11:57:47Z,2023-09-08,45851,3271,Franchise,Afterpay,COUPON015,7.55,USD
3311,2024-08-19T22:44:56Z,2024-08-19,28286,3629,Online,Credit Card,,24.01,USD
3312,2023-07-29T08:42:21Z,2023-07-29,73739,3208,Retail,Cash,COUPON010,29.47,USD
3313,2023-08-05T06:20:33Z,2023-08-05,44918,964,Retail,Credit Card,COUPON035,33.76,USD
3314,2023-09-13T03:04:03Z,2023-09-13,14088,1694,Retail,Cash,,28.61,EUR
3315,2023-05-15T19:24:38Z,2023-05-15,15659,4652,Online,Afterpay,COUPON009,36.06,AUD
3316,2023-01-01T20:41:51Z,2023-01-01,54500,500,Retail,Gift Card,COUPON029,30.07,USD
3317,2023-11-26T22:58:54Z,2023-11-26,1250,1659,Retail,Cash,COUPON040,22.74,AUD
3318,2023-04-24T14:37:18Z,2023-04-24,8068,402,Retail,PayPal,COUPON034,29.39,USD
3319,2024-01-10T20:13:23Z,2024-01-10,34655,1572,Retail,PayPal,COUPON006,46.87,AUD
3320,2024-04-04T23:47:41Z,2024-04-04,9216,3654,Franchise,Credit Card,COUPON002,45.25,USD
3321,2024-09-04T13:55:32Z,2024-09-04,29651,719,Retail,PayPal,COUPON018,15.23,AUD
3322,2023-04-28T07:59:33Z,2023-04-28,20481,4040,Franchise,PayPal,COUPON016,22.21,EUR
3323,2024-06-30T05:07:22Z,2024-06-30,50212,4083,Franchise,Afterpay,COUPON038,32.78,USD
3324,2024-06-22T09:48:12Z,2024-06-22,65333,1839,Retail,Afterpay,COUPON024,33.34,USD
3325,2023-05-13T15:00:10Z,2023-05-13,9633,1520,Retail,PayPal,COUPON007,18.56,USD
3326,2023-12-29T10:47:20Z,2023-12-29,28353,2036,Franchise,Gift Card,COUPON033,14.41,EUR
3327,2024-01-17T14:27:47Z,2024-01-17,32957,4015,Online,Credit Card,COUPON033,34.39,USD
3328,2024-02-09T10:38:56Z,2024-02-09,5390,1490,Franchise,Gift Card,COUPON048,26.80,EUR
3329,2024-01-16T01:48:35Z,2024-01-16,57916,2287,Retail,Credit Card,COUPON044,18.78,EUR
3330,2023-03-16T02:14:41Z,2023-03-16,41240,1142,Franchise,PayPal,COUPON043,43.13,USD
3331,2023-12-09T17:18:12Z,2023-12-09,57876,3159,Retail,Cash,COUPON037,20.76,AUD
3332,2024-06-16T22:07:51Z,2024-06-16,56860,1682,Franchise,Gift Card,COUPON011,4.96,EUR
3333,2023-04-21T07:23:40Z,2023-04-21,11567,4704,Franchise,Gift Card,COUPON031,37.04,EUR
3334,2024-05-03T00:54:53Z,2024-05-03,7608,3275,Retail,PayPal,COUPON045,33.08,AUD
3335,2024-01-24T05:53:50Z,2024-01-24,24006,4999,Retail,Gift Card,COUPON041,47.93,USD
3336,2024-05-14T03:47:13Z,2024-05-14,52913,4612,Online,Gift Card,COUPON041,6.36,EUR
3337,2023-06-09T09:49:11Z,2023-06-09,28227,2285,Online,Cash,COUPON025,3.22,USD
3338,2023-11-17T00:15:44Z,2023-11-17,31412,1131,Online,PayPal,COUPON035,47.58,AUD
3339,2023-11-14T17:28:14Z,2023-11-14,45995,4186,Retail,Afterpay,COUPON042,7.58,AUD
3340,2024-08-24T03:13:08Z,2024-08-24,68848,4892,Online,Credit Card,COUPON050,5.35,USD
3341,2024-08-06T05:31:32Z,2024-08-06,70412,2475,Online,Afterpay,COUPON013,32.12,EUR
3342,2023-08-01T04:21:47Z,2023-08-01,11763,1050,Franchise,Cash,COUPON011,8.07,USD
3343,2024-02-13T06:57:20Z,2024-02-13,45738,1824,Online,Cash,COUPON031,48.72,USD
3344,2024-03-30T23:32:02Z,2024-03-30,50388,1793,Franchise,Cash,COUPON010,38.04,USD
3345,2023-09-25T15:48:50Z,2023-09-25,46277,2362,Franchise,PayPal,COUPON007,18.14,EUR
3346,2024-09-19T17:19:43Z,2024-09-19,10753,2347,Retail,PayPal,COUPON031,48.60,AUD
3347,2024-05-04T04:06:18Z,2024-05-04,13637,4134,Franchise,Credit Card,COUPON003,22.15,AUD
3348,2024-02-06T23:33:21Z,2024-02-06,63057,3097,Online,Afterpay,COUPON016,27.95,EUR
3349,2023-05-23T11:15:31Z,2023-05-23,54148,493,Franchise,Afterpay,COUPON045,40.87,USD
3350,2023-08-21T10:39:23Z,2023-08-21,12544,1780,Franchise,PayPal,COUPON002,22.69,EUR
3351,2023-07-14T09:14:22Z,2023-07-14,49129,414,Retail,Afterpay,COUPON012,15.70,USD
3352,2024-03-30T18:31:31Z,2024-03-30,43477,4174,Retail,Cash,COUPON012,11.77,EUR
3353,2023-07-26T16:25:54Z,2023-07-26,63487,1310,Online,Credit Card,COUPON033,49.25,USD
3354,2023-05-31T23:32:26Z,2023-05-31,23673,4587,Franchise,Afterpay,,41.96,EUR
3355,2023-02-20T21:25:16Z,2023-02-20,74803,1284,Retail,Gift Card,COUPON004,27.51,EUR
3356,2023-02-12T04:42:15Z,2023-02-12,12627,4925,Retail,Afterpay,,37.24,AUD
3357,2024-04-06T15:32:50Z,2024-04-06,39537,2821,Retail,Credit Card,COUPON011,0.73,USD
3358,2024-07-01T14:34:17Z,2024-07-01,24558,4780,Franchise,Gift Card,COUPON036,11.60,USD
3359,2023-11-09T06:35:53Z,2023-11-09,35980,3058,Franchise,Gift Card,COUPON031,18.70,USD
3360,2024-02-26T11:33:21Z,2024-02-26,35057,3538,Online,PayPal,COUPON047,27.24,EUR
3361,2023-02-18T02:38:07Z,2023-02-18,48670,1137,Franchise,PayPal,COUPON025,46.61,EUR
3362,2024-08-20T16:05:01Z,2024-08-20,42086,823,Online,Afterpay,COUPON032,29.85,USD
3363,2024-05-02T01:30:02Z,2024-05-02,38829,2095,Franchise,Gift Card,COUPON049,24.72,AUD
3364,2023-07-22T18:29:26Z,2023-07-22,36194,2117,Retail,Cash,COUPON046,33.31,USD
3365,2023-11-08T22:25:13Z,2023-11-08,27091,408,Franchise,Afterpay,COUPON006,16.50,EUR
3366,2024-05-14T12:29:14Z,2024-05-14,63661,294,Retail,Credit Card,COUPON038,0.78,USD
3367,2023-02-26T14:19:05Z,2023-02-26,5329,4779,Online,Cash,COUPON018,23.83,EUR
3368,2024-05-01T07:48:30Z,2024-05-01,25253,875,Retail,Cash,COUPON040,20.42,EUR
3369,2024-01-22T00:11:35Z,2024-01-22,79959,2678,Online,Gift Card,COUPON038,29.51,USD
3370,2024-08-03T06:04:42Z,2024-08-03,22042,454,Online,PayPal,COUPON011,39.00,AUD
3371,2024-01-14T01:48:10Z,2024-01-14,50891,1486,Franchise,Afterpay,COUPON037,45.38,AUD
3372,2023-06-09T22:53:40Z,2023-06-09,75156,3238,Retail,Afterpay,COUPON047,8.21,AUD
3373,2024-02-09T04:50:01Z,2024-02-09,23283,655,Online,Cash,COUPON015,1.12,AUD
3374,2024-05-17T08:59:53Z,2024-05-17,5028,3724,Online,Cash,COUPON049,34.20,AUD
3375,2023-09-13T09:44:02Z,2023-09-13,1599,1543,Franchise,Cash,COUPON038,24.43,USD
3376,2023-06-22T13:56:33Z,2023-06-22,18483,2883,Retail,Afterpay,COUPON016,20.42,USD
3377,2023-01-13T06:54:59Z,2023-01-13,44064,2259,Online,Credit Card,COUPON046,12.67,AUD
3378,2023-04-29T00:06:26Z,2023-04-29,32566,603,Franchise,PayPal,COUPON016,23.28,AUD
3379,2023-06-08T07:10:29Z,2023-06-08,67965,3232,Online,PayPal,COUPON034,44.51,AUD
3380,2023-06-27T17:38:43Z,2023-06-27,37206,267,Online,Credit Card,COUPON015,13.07,USD
3381,2024-03-28T05:58:52Z,2024-03-28,11497,828,Online,PayPal,COUPON032,26.42,USD
3382,2024-03-13T07:16:29Z,2024-03-13,14947,4079,Retail,Afterpay,COUPON031,13.61,USD
3383,2023-07-06T03:04:24Z,2023-07-06,32760,2902,Retail,Afterpay,,9.77,USD
3384,2023-11-11T02:14:18Z,2023-11-11,45953,2176,Retail,Credit Card,COUPON005,30.78,EUR
3385,2023-01-10T18:26:19Z,2023-01-10,59363,585,Franchise,Gift Card,COUPON020,25.85,USD
3386,2024-03-23T08:33:43Z,2024-03-23,22826,2630,Online,PayPal,COUPON002,25.19,USD
3387,2024-09-26T06:26:36Z,2024-09-26,15387,4056,Online,Cash,COUPON040,43.00,AUD
3039,2023-01-05T16:52:52Z,2023-01-05,71775,2551,Online,Afterpay,COUPON041,32.97,AUD
3389,2023-10-07T21:36:44Z,2023-10-07,53594,4099,Retail,PayPal,COUPON029,9.89,EUR
3390,2024-08-02T10:28:28Z,2024-08-02,4262,1501,Online,Gift Card,COUPON004,8.63,AUD
3391,2024-03-13T06:02:54Z,2024-03-13,23417,1730,Retail,Gift Card,COUPON008,18.46,USD
3392,2023-04-12T14:53:10Z,2023-04-12,23553,2779,Retail,PayPal,COUPON011,17.90,EUR
3393,2023-12-23T08:41:36Z,2023-12-23,62819,1818,Retail,Cash,COUPON007,39.05,USD
3394,2024-10-01T01:31:22Z,2024-10-01,23991,7,Retail,Gift Card,COUPON021,4.63,AUD
3395,2023-10-17T10:13:47Z,2023-10-17,6575,3821,Online,Afterpay,COUPON017,15.57,AUD
3396,2023-05-28T14:51:45Z,2023-05-28,58992,2289,Retail,PayPal,COUPON022,36.14,EUR
3397,2023-10-24T14:50:18Z,2023-10-24,47019,2709,Online,Cash,COUPON037,33.26,USD
3398,2023-11-16T10:02:57Z,2023-11-16,33506,648,Franchise,Cash,COUPON014,30.54,AUD
3399,2023-06-30T23:22:27Z,2023-06-30,58379,205,Franchise,PayPal,COUPON028,39.41,USD
3400,2023-09-14T17:40:52Z,2023-09-14,32654,2370,Online,PayPal,COUPON033,24.15,AUD
3401,2023-09-05T22:54:50Z,2023-09-05,5934,666,Retail,PayPal,COUPON012,3.63,USD
3402,2024-06-07T11:10:08Z,2024-06-07,27938,2005,Online,Gift Card,COUPON049,20.63,USD
3403,2024-08-09T14:25:44Z,2024-08-09,226,2596,Franchise,PayPal,COUPON040,32.12,USD
3404,2023-12-16T01:33:42Z,2023-12-16,38904,970,Retail,Afterpay,COUPON045,27.06,USD
3405,2024-02-25T03:43:01Z,2024-02-25,14896,4113,Online,PayPal,COUPON046,13.84,USD
3406,2024-04-04T02:11:03Z,2024-04-04,68050,4798,Retail,Afterpay,COUPON024,49.87,AUD
3407,2023-05-02T09:58:11Z,2023-05-02,21212,1921,Online,Gift Card,COUPON014,12.99,AUD
3408,2024-05-07T21:52:12Z,2024-05-07,14696,2135,Online,Afterpay,COUPON011,39.31,USD
3409,2024-07-27T03:50:14Z,2024-07-27,36586,4218,Franchise,PayPal,COUPON018,26.16,AUD
3410,2024-07-02T22:27:57Z,2024-07-02,7777,2690,Franchise,Credit Card,COUPON002,16.17,EUR
3411,2023-10-15T07:09:06Z,2023-10-15,35697,1391,Franchise,Afterpay,COUPON036,34.95,AUD
3412,2024-05-16T05:12:11Z,2024-05-16,68376,4653,Franchise,Gift Card,COUPON011,1.13,USD
3413,2024-06-14T00:58:24Z,2024-06-14,40454,3868,Retail,Cash,COUPON014,40.16,USD
3414,2023-04-12T13:16:16Z,2023-04-12,59385,1759,Retail,Afterpay,COUPON004,41.38,USD
3415,2023-10-29T23:38:01Z,2023-10-29,64178,2496,Retail,PayPal,COUPON013,16.31,AUD
3416,2024-01-25T01:05:32Z,2024-01-25,23428,1168,Franchise,Gift Card,COUPON022,29.23,USD
3417,2023-09-22T14:38:52Z,2023-09-22,76055,1913,Online,Credit Card,COUPON032,24.10,USD
3418,2024-03-13T15:23:27Z,2024-03-13,38431,4579,Retail,Afterpay,COUPON044,32.26,AUD
3419,2024-01-20T23:35:22Z,2024-01-20,63709,4769,Online,Afterpay,COUPON017,0.06,EUR
3420,2023-05-14T03:12:30Z,2023-05-14,28251,1190,Retail,PayPal,COUPON030,31.39,EUR
3421,2023-08-18T14:59:00Z,2023-08-18,59975,3923,Online,PayPal,COUPON033,19.75,EUR
3422,2024-09-08T11:53:08Z,2024-09-08,27215,3007,Franchise,PayPal,COUPON040,32.90,AUD
3423,2023-02-16T14:46:09Z,2023-02-16,357,4223,Franchise,Cash,COUPON020,12.22,EUR
